,LocationId,TotalCapacity,LocationName,CountOfParticipants,PercetageCapacity,LastUpdatedDateAndTime,LastCount,MinColor,MidColor,MaxColor,MinCapacityRange,MaxCapacityRange,CountCapacityColorEnabled,FacilityId,FacilityName,IsClosed,time_retrived
13,5981,100,Fitness Loft,0,0,2021-11-19T20:27:40.957,8,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
14,5979,100,Feature Gym,0,0,2021-11-19T20:27:41.333,20,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637373902.1090696
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637373902.1090696
17,5993,200,Scifres ,0,0,2021-11-19T20:27:41.707,21,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637373902.1090696
19,5969,20,Bouldering Wall,0,0,2021-11-19T20:27:42.067,17,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-19T20:27:42.41,44,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
21,5990,50,Olympic Lifting Room ,0,0,2021-11-19T20:27:42.737,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
22,6132,300,MP4 (Table Tennis),0,0,2021-11-19T20:27:43.503,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-19T20:27:43.863,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
24,7291,300,Colby (Cardio),0,0,2021-11-19T20:27:44.253,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
25,7290,300,Colby (Strength),0,0,2021-11-19T20:27:44.613,87,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-19T20:27:44.957,47,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
27,5994,300,TREC,0,0,2021-11-19T20:27:45.317,38,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637373902.1090696
0,6129,100,Upper Track (4th Floor),0,0,2021-11-19T21:24:21,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-19T21:24:21,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
2,5995,100,Upper Fitness ,0,0,2021-11-19T21:24:21,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
3,5996,100,Upper Gym,0,0,2021-11-19T21:24:21,47,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
4,6130,100,MAC Court (Cardio),0,0,2021-11-19T21:24:21,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
5,7289,50,MAC (badminton),0,0,2021-11-19T21:24:21,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-19T21:24:21,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-19T21:24:21,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-19T21:24:21,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
9,5988,50,Mindfulness Room ,0,0,2021-11-19T21:24:21,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-19T21:24:21,36,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-19T21:24:21,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-19T21:24:21,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
13,5981,100,Fitness Loft,0,0,2021-11-19T21:24:21,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
14,5979,100,Feature Gym,0,0,2021-11-19T21:24:21,24,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637377502.624445
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637377502.624445
17,5993,200,Scifres ,0,0,2021-11-19T21:24:21,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637377502.624445
19,5969,20,Bouldering Wall,0,0,2021-11-19T21:24:21,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-19T21:24:21,40,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
21,5990,50,Olympic Lifting Room ,0,0,2021-11-19T21:24:21,8,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
22,6132,300,MP4 (Table Tennis),0,0,2021-11-19T21:24:21,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-19T21:24:21,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
24,7291,300,Colby (Cardio),0,0,2021-11-19T21:24:21,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
25,7290,300,Colby (Strength),0,0,2021-11-19T21:24:21,54,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-19T21:24:21,44,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
27,5994,300,TREC,0,0,2021-11-19T21:24:21,43,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637377502.624445
0,6129,100,Upper Track (4th Floor),0,0,2021-11-19T22:16:25.187,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-19T22:16:25.64,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
2,5995,100,Upper Fitness ,0,0,2021-11-19T22:16:26.077,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
3,5996,100,Upper Gym,0,0,2021-11-19T22:16:26.67,32,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
4,6130,100,MAC Court (Cardio),0,0,2021-11-19T22:16:27.857,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
5,7289,50,MAC (badminton),0,0,2021-11-19T22:16:28.263,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-19T22:16:28.64,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-19T22:16:29.14,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-19T22:16:29.547,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
9,5988,50,Mindfulness Room ,0,0,2021-11-19T22:16:29.92,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-19T22:16:30.327,31,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-19T22:16:31.107,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-19T22:16:31.5,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
13,5981,100,Fitness Loft,0,0,2021-11-19T22:16:31.89,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
14,5979,100,Feature Gym,0,0,2021-11-19T22:16:32.297,20,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637381102.142418
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637381102.142418
17,5993,200,Scifres ,0,0,2021-11-19T22:16:32.687,14,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637381102.142418
19,5969,20,Bouldering Wall,0,0,2021-11-19T22:16:33.873,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-19T22:16:34.25,38,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
21,5990,50,Olympic Lifting Room ,0,0,2021-11-19T22:16:34.64,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
22,6132,300,MP4 (Table Tennis),0,0,2021-11-19T22:16:35.437,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-19T22:16:35.81,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
24,7291,300,Colby (Cardio),0,0,2021-11-19T22:16:36.267,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
25,7290,300,Colby (Strength),0,0,2021-11-19T22:16:36.653,42,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-19T22:16:37.047,54,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637381102.142418
27,5994,300,TREC,0,0,2021-11-19T22:16:37.437,43,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637381102.142418
0,6129,100,Upper Track (4th Floor),0,0,2021-11-19T23:18:47.81,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-19T23:18:48.28,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
2,5995,100,Upper Fitness ,0,0,2021-11-19T23:18:48.717,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
3,5996,100,Upper Gym,0,0,2021-11-19T23:18:49.14,40,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
4,6130,100,MAC Court (Cardio),0,0,2021-11-19T23:18:50.513,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
5,7289,50,MAC (badminton),0,0,2021-11-19T23:18:50.89,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-19T23:18:51.28,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-19T23:18:51.747,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-19T23:18:52.14,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
9,5988,50,Mindfulness Room ,0,0,2021-11-19T23:18:52.53,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-19T23:18:52.92,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-19T23:18:53.857,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-19T23:18:54.263,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
13,5981,100,Fitness Loft,0,0,2021-11-19T23:18:54.67,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
14,5979,100,Feature Gym,0,0,2021-11-19T23:18:55.043,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637384703.0298798
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637384703.0298798
17,5993,200,Scifres ,0,0,2021-11-19T23:18:55.42,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637384703.0298798
19,5969,20,Bouldering Wall,0,0,2021-11-19T23:18:56.653,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-19T23:18:57.043,26,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
21,5990,50,Olympic Lifting Room ,0,0,2021-11-19T23:18:57.437,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
22,6132,300,MP4 (Table Tennis),0,0,2021-11-19T23:18:58.233,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-19T23:18:58.61,8,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
24,7291,300,Colby (Cardio),0,0,2021-11-19T23:18:59.013,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
25,7290,300,Colby (Strength),0,0,2021-11-19T23:18:59.39,48,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-19T23:18:59.793,54,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637384703.0298798
27,5994,300,TREC,0,0,2021-11-19T22:16:37.437,43,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637384703.0298798
0,6129,100,Upper Track (4th Floor),0,0,2021-11-19T23:18:47.81,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-19T23:18:48.28,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
2,5995,100,Upper Fitness ,0,0,2021-11-19T23:18:48.717,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
3,5996,100,Upper Gym,0,0,2021-11-19T23:18:49.14,40,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
4,6130,100,MAC Court (Cardio),0,0,2021-11-19T23:18:50.513,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
5,7289,50,MAC (badminton),0,0,2021-11-19T23:18:50.89,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-19T23:18:51.28,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-19T23:18:51.747,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-19T23:18:52.14,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
9,5988,50,Mindfulness Room ,0,0,2021-11-19T23:18:52.53,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-19T23:18:52.92,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-19T23:18:53.857,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-19T23:18:54.263,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
13,5981,100,Fitness Loft,0,0,2021-11-19T23:18:54.67,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
14,5979,100,Feature Gym,0,0,2021-11-19T23:18:55.043,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637402702.4003186
16,5961,300,B&G Gym 4-6,0,0,2021-11-19T16:11:50.517,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637402702.4003186
17,5993,200,Scifres ,0,0,2021-11-19T23:18:55.42,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
18,5972,20,Climbing Wall ,0,0,2021-11-18T22:20:16.343,11,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637402702.4003186
19,5969,20,Bouldering Wall,0,0,2021-11-19T23:18:56.653,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-19T23:18:57.043,26,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
21,5990,50,Olympic Lifting Room ,0,0,2021-11-19T23:18:57.437,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
22,6132,300,MP4 (Table Tennis),0,0,2021-11-19T23:18:58.233,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-19T23:18:58.61,8,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
24,7291,300,Colby (Cardio),0,0,2021-11-19T23:18:59.013,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
25,7290,300,Colby (Strength),0,0,2021-11-19T23:18:59.39,48,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-19T23:18:59.793,54,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637402702.4003186
27,5994,300,TREC,0,0,2021-11-19T22:16:37.437,43,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637402702.4003186
0,6129,100,Upper Track (4th Floor),0,0,2021-11-19T23:18:47.81,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637406302.8716605
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-19T23:18:48.28,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637406302.8716605
2,5995,100,Upper Fitness ,0,0,2021-11-19T23:18:48.717,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637406302.8716605
3,5996,100,Upper Gym,0,0,2021-11-19T23:18:49.14,40,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637406302.8716605
